Likes,Dislikes,Views,Comments,Title,Category_id,Date,Tags
50,1,3726,3,"Phát huy thế mạnh của các ""camera chạy bằng cơm"" | VTV4",People & Blogs,2021-05-05T04:15:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
33,6,3819,12,"Kỉ luật, phạt tù các tổ chức, cá nhân làm lây lan Covid-19 | VTV4",People & Blogs,2021-05-05T03:16:23Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,2628,0,今日越南 - 03/05/2021| VTV4,People & Blogs,2021-05-04T16:35:42Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
22,3,5923,6,Bản tin thời sự tiếng Việt 21h - 04/05/2021 | VTV4,People & Blogs,2021-05-04T15:34:07Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,1,1398,6,今日越南 - 04/05/2021 | VTV4,People & Blogs,2021-05-04T15:08:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,2,917,2,Người Việt bốn phương - 04/05/2021 | VTV4,People & Blogs,2021-05-04T15:02:16Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
1817,29,95667,269,Người Việt mang sóng 4G tới rừng rậm Amazon | VTV4,People & Blogs,2021-05-04T11:00:19Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
18,2,5228,0,VTV News 15h - 04/05/2021| VTV4,People & Blogs,2021-05-04T10:30:07Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
3,0,902,1,Những cử tri bỏ phiếu đầu tiên trên cả nước | VTV4,People & Blogs,2021-05-04T09:00:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,1,2292,2,Nhiều người quay lại Hà Nội lơ là với khai báo y tế | VTV4,People & Blogs,2021-05-04T08:00:00Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,1,3796,6,Đà Nẵng yêu cầu dừng tắm biển | VTV4,People & Blogs,2021-05-04T07:15:59Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
31,9,8384,1,Bản tin thời sự tiếng Việt 12h - 04/05/2021| VTV4,People & Blogs,2021-05-04T06:50:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,1,1984,0,VTV News 8h - 04/05/2021| VTV4,People & Blogs,2021-05-04T02:27:07Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,1,1065,0,Le Journal - 04/05/2021| VTV4,People & Blogs,2021-05-04T02:19:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,1,1124,0,Программы на русском языке - 03/05/2021| VTV4,People & Blogs,2021-05-04T02:12:55Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
28,6,7845,2,Bản tin thời sự tiếng Việt 21h - 03/05/2021| VTV4,People & Blogs,2021-05-04T00:34:44Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,0,919,0,Làng Bích Họa Trường Lệ | VTV4,People & Blogs,2021-05-03T14:30:05Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Thanh Hóa', 'làng Bích Họa Trường Lệ', 'Bích Họa', 'Trường Lệ', 'du lịch', 'nghệ thuật']"
34,5,4494,5,Quán cơm Yên Vui | VTV4,People & Blogs,2021-05-03T13:30:01Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'lòng tốt', 'việc tốt', 'người tốt', 'quán cơm', 'yên vui', 'quán cơm yên vui', 'Cần Thơ']"
61,3,9064,11,Bộ quốc phòng hỗ trợ quân đội Lào phòng chống dịch | VTV4,People & Blogs,2021-05-03T13:00:11Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'hỗ trợ', 'covid', 'covid19', 'Việt Lào', 'phòng chống dịch', 'phòng dịch', 'chống dịch', 'dịch bệnh']"
22,4,6445,0,Người Việt bốn phương - 03/05/2021| VTV4,People & Blogs,2021-05-03T12:51:26Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
56,4,13459,15,Thủ đoạn mới nhập cảnh trái phép ở biên giới Việt - Lào | VTV4,People & Blogs,2021-05-03T12:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'biên giới', 'nhập cảnh', 'nhập cảnh trái phép', 'biên giới Việt Lào', 'cửa khẩu', 'covid', 'covid19']"
28,1,5144,12,Hà Nội phát hiện 50 người Trung Quốc nhập cảnh trái phép | VTV4,People & Blogs,2021-05-03T11:30:06Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'Hà Nội', 'nhập cảnh', 'Trung Quốc', 'nhập cảnh trái phép', 'pháp luật']"
8,1,1331,0,Bắt buộc phải khai báo y tế khi trở lại Hà Nội | VTV4,People & Blogs,2021-05-03T11:00:07Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'Hà Nội', 'khai báo', 'y tế', 'khai báo y tế']"
13,2,3815,1,Hà Nội truy vết những người liên quan đến ca nhiễm quán Sunny | VTV4,People & Blogs,2021-05-03T10:00:22Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'covid', 'covid19', 'Hà Nội', 'Sunny', 'truy vết', 'lây truyền', 'lây nhiễm']"
11,1,1026,0,Trường Sa và nhà giàn DK1 sẵn sàng cho ngày bầu cử | VTV4,People & Blogs,2021-05-03T09:00:16Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'bầu cử', 'Trường Sa', 'nhà giàn', 'DK1']"
23,3,7765,1,Bản tin thời sự tiếng Việt 12h - 03/05/2021| VTV4,People & Blogs,2021-05-03T08:14:59Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,1,2746,1,Đồ chơi 0 đồng kết nối yêu thương | VTV4,People & Blogs,2021-05-03T08:00:11Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'yêu thương', 'trẻ em', 'giáo dục']"
85,5,12639,12,"Việt Nam: Lòng tin và đối thoại trong ngăn ngừa, giải quyết xung đột | VTV4",People & Blogs,2021-05-03T07:00:11Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'UN', 'HĐBA', 'LHQ', 'Bảo an', 'Liên hợp quốc', 'chủ tịch', 'tháng chủ tịch', 'luân phiên']"
19,2,6474,4,"Xử lý trách nhiệm cá nhân, tổ chức để lây nhiễm Covid-19 | VTV4",People & Blogs,2021-05-03T06:00:05Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'covid', 'covid19', 'cộng đồng', 'lây nhiễm', 'lây lan', 'trách nhiệm', 'hình sự', 'pháp luật']"
15,1,1856,1,VTV News 8h - 03/05/2021 | VTV4,People & Blogs,2021-05-03T05:22:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,2481,1,Người dân Vĩnh Phúc cần khai báo y tế | VTV4,People & Blogs,2021-05-03T05:00:08Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'covid', 'covid19', 'khai báo y tế', 'khai báo', 'sức khỏe', 'Hà Nam', 'Vĩnh Phúc']"
48,7,20062,13,Thủ tướng chủ trì họp về các giải pháp tăng cường phòng chống dịch Covid-19 | VTV4,People & Blogs,2021-05-03T04:00:00Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'covid', 'covid19', 'thủ tướng', 'phòng dịch', 'phòng chống dịch', 'dịch bệnh']"
25,3,5290,0,Bản tin thời sự tiếng Việt 21h - 02/05/2021 | VTV4,People & Blogs,2021-05-02T15:30:36Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
35,5,9178,0,Hương vị đặc trưng của ẩm thực Jrai | VTV4,People & Blogs,2021-05-02T15:14:07Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
25,1,2783,0,Culture Mosaic - 30/04/2021 | VTV4,People & Blogs,2021-05-02T15:08:39Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
34,0,3659,5,Yêu lắm nét xưa Vĩnh Long | VTV4,People & Blogs,2021-05-02T15:07:07Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
36,2,8454,0,Bản tin thời sự tiếng Việt 12h - 02/05/2021 | VTV4,People & Blogs,2021-05-02T13:41:51Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
194,9,19845,11,Tổng kết 1 tháng chủ tịch Hội đồng bảo an Liên hợp quốc của Việt Nam | VTV4,People & Blogs,2021-05-02T09:00:30Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'UN', 'HĐBA', 'LHQ', 'thế giới', 'chủ tịch']"
14,5,1470,1,Ý thức phòng chống dịch Covid-19 của người dân trong kỳ nghỉ lễ | VTV4,People & Blogs,2021-05-02T08:00:09Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'covid', 'covid19', 'nghỉ lễ', 'ý thức', 'phòng dịch', 'chống dịch']"
7,0,1486,2,Luật lao động mới bảo vệ tốt hơn quyền lợi của Người lao động | VTV4,People & Blogs,2021-05-02T07:00:12Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'quyền lợi', 'người lao động', 'lao động', 'luật pháp', 'luật lao động']"
10,2,880,0,Sự lãnh đạo của Đảng với giai cấp công nhân | VTV4,People & Blogs,2021-05-02T06:11:52Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'Đảng', 'Nhà nước', 'chính quyền', 'công nhân', 'giai cấp', '1/5', '1 tháng 5']"
43,12,14652,5,Bản tin thời sự tiếng Việt 21h - 01/05/2021| VTV4,People & Blogs,2021-05-01T15:12:51Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,530,1,Ứng dụng đặt dịch vụ trực tuyến Việt Nam cạnh tranh với ứng dụng ngoại | VTV4,People & Blogs,2021-05-01T14:00:04Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'ứng dụng', 'du lịch', 'trực tuyến', 'hữu ích']"
9,0,1128,0,Mong muốn của người lao động | VTV4,People & Blogs,2021-05-01T13:00:08Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'quốc tế lao động', 'lao động', 'quốc tế', '1 tháng 5', '135 năm', 'Việt Nam', 'công nhân', 'giai cấp']"
4,1,528,1,Tập trung chăm lo cho người lao động | VTV4,People & Blogs,2021-05-01T12:00:32Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'lao động', 'quốc tế lao động', '1 tháng 5', '135 năm', 'giai cấp công nhân', 'công nhân']"
19,3,3073,0,VTV News 15h - 01/05/2021| VTV4,People & Blogs,2021-05-01T11:48:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
29,0,2552,0,Vai trò lịch sử của giai cấp công nhân Việt Nam | VTV4,People & Blogs,2021-05-01T11:00:28Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'lao động', 'quốc tế lao động', 'Việt Nam', 'giai cấp công nhân', 'công nhân']"
14,1,2936,1,Sơn La siết chặt tuyến biên giới để phòng chống dịch | VTV4,People & Blogs,2021-05-01T10:00:13Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'dịch bệnh', 'covid', 'covid19', 'Sơn La', 'biên giới', 'chống dịch', 'vượt biên', 'nhập cảnh', 'trái phép', 'pháp luật', 'an toàn']"
5,1,2213,0,Hà Nam tăng cường truy vết | VTV4,People & Blogs,2021-05-01T09:00:21Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'Hà Nam', 'covid', 'covid19', 'lây nhiễm', 'lây nhiễm cộng đồng', 'cộng đồng', 'phòng dịch', 'dịch bệnh']"
582,32,62817,67,Uy tín của Việt Nam sau tháng Chủ tịch HĐBA LHQ | VTV4,People & Blogs,2021-05-01T08:00:03Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Việt Nam', 'Chủ tịch', 'HĐBA', 'LHQ', 'UN', 'HĐBA LHQ', 'chủ tịch hội đồng']"
25,3,6091,6,Bản tin thời sự tiếng Việt 12h - 01/05/2021| VTV4,People & Blogs,2021-05-01T07:19:57Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
51,2,10163,8,Việt Nam hỗ trợ Lào 500 nghìn USD | VTV4,People & Blogs,2021-05-01T07:00:14Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'covid', 'covid19', 'hỗ trợ', 'Việt Lào', 'Lào Việt', 'hữu nghị', 'chống dịch']"
9,3,1195,0,Các địa phương khoanh vùng dập dịch | VTV4,People & Blogs,2021-05-01T06:00:12Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'covid', 'covid19', 'bệnh dịch', 'lây nhiễm', 'cộng đồng', 'phòng tránh', 'khoanh vùng']"
17,1,5299,0,VTV News 8h - 01/05/2021| VTV4,People & Blogs,2021-05-01T05:00:16Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
184,10,11784,31,Tinh thần hòa hợp dân tộc nhìn từ câu chuyện của bác sĩ Trần Đông A | VTV4,People & Blogs,2021-05-01T05:00:11Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Trần Đông A', 'bác sĩ', 'lương y', 'từ mẫu', 'hòa hợp dân tộc', 'dân tộc', 'câu chuyện']"
8,1,949,0,Программы на русском языке - 30/04/2021| VTV4,People & Blogs,2021-05-01T04:48:17Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
38,1,5699,6,Ngày đại thắng | VTV4,People & Blogs,2021-05-01T03:55:57Z,"['vietnam', 'vtv', 'vtv4', 'travel', '30/4', '30 tháng 4', 'ngày đại thắng', 'hòa bình', 'tự do', 'thống nhất', 'thống nhất đất nước', 'giải phóng', 'giải phóng miền Nam']"
5,1,524,0,Le Journal - 01/05/2021| VTV4,People & Blogs,2021-05-01T03:19:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
28,2,5109,12,今日越南 - 30/04/2021| VTV4,People & Blogs,2021-04-30T15:46:23Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
60,12,11444,8,Bản tin thời sự tiếng Việt 21h - 30/04/2021| VTV4,People & Blogs,2021-04-30T15:22:50Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
31,3,5207,0,Người Việt bốn phương - 30/04/2021| VTV4,People & Blogs,2021-04-30T14:30:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
91,4,8776,9,Chuyến tàu thống nhất Bắc – Nam đầu tiên | VTV4,People & Blogs,2021-04-30T14:00:33Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'đướng sắt', 'thống nhất', 'đất nước', 'sài gòn hà nội', 'lịch sử', 'tàu hỏa']"
46,2,2026,2,Áo dài Việt Nam đi qua khói lửa chiến tranh | VTV4,People & Blogs,2021-04-30T13:00:21Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'áo dài', 'lịch sử', 'phụ nữ Việt Nam', 'phụ nữ', 'Việt Nam', 'chiến tranh', 'chống Mỹ cứu nước', 'độc lập', 'tự do', 'đấu tranh']"
31,5,4656,5,Thông tấn quân sự vào trận | VTV4,People & Blogs,2021-04-30T12:00:07Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'thông tấn xã', 'báo chí', 'nhà báo', 'nghề báo', '30 tháng 4', 'Việt Nam', 'chiến thắng', 'lịch sử']"
7,1,1809,0,Thanh Hóa tăng cường phòng chống dịch tại điểm du lịch | VTV4,People & Blogs,2021-04-30T11:00:16Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Thanh Hóa', 'Việt Nam', 'covid', 'covid19', 'lây nhiễm', 'dương tính', 'cộng đồng']"
20,1,1695,4,46 năm Ngày thống nhất đất nước | VTV4,People & Blogs,2021-04-30T10:00:28Z,"['vietnam', 'vtv', 'vtv4', 'travel', '46 năm', 'thống nhất', 'hòa bình', 'lịch sử', 'hào hùng', 'dân tộc']"
19,2,5235,0,VTV News 15h - 30/04/2021| VTV4,People & Blogs,2021-04-30T09:15:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
480,38,92121,85,Bác sĩ Việt giữa tâm dịch Campuchia | VTV4,People & Blogs,2021-04-30T09:00:20Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'bác sĩ', 'campuchia', 'Việt Nam', 'đóng góp']"
12,1,2843,4,Cập nhật ca mắc mới COVID-19 | VTV4,People & Blogs,2021-04-30T08:00:01Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'covid', 'covid19', 'Việt Nam', 'lây nhiễm', 'cộng đồng', 'dương tính', 'ca mắc mới', 'cập nhật', 'thông tin']"
47,1,7440,7,Huyện đảo Trường Sa vững vàng nơi đầu sóng | VTV4,People & Blogs,2021-04-30T06:30:03Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'Trường Sa', 'chủ quyền', 'biển đảo', 'Việt Nam']"
18,4,4509,1,Bản tin thời sự tiếng Việt 12h - 30/04/2021| VTV4,People & Blogs,2021-04-30T06:11:08Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
61,4,4949,6,Bản tin phát thanh đặc biệt ra nước ngoài trong kháng chiến chống Mỹ | VTV4,People & Blogs,2021-04-30T05:00:24Z,"['vietnam', 'vtv', 'vtv4', 'travel', '30/4', 'giải phóng', 'kháng chiến', 'chống Mỹ']"
20,3,1395,1,Bình Dương – Thành phố thông minh | VTV4,People & Blogs,2021-04-30T04:31:40Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'becamex', 'Becamex IDC', 'IDC', 'ICF', 'Bình Dương', 'smart city', 'smart', 'công nghệ', 'phát triển', 'đô thị', 'datbike']"
50,1,4938,5,Tri ân những người hy sinh cho ngày đại thắng | VTV4,People & Blogs,2021-04-30T03:30:01Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'hy sinh', 'giải phóng', 'đại thắng', 'thống nhất', '30/4', '1/5']"
4,1,641,0,VTV News 8h - 30/04/2021| VTV4,People & Blogs,2021-04-30T03:26:04Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,2,2840,0,Le Journal - 30/04/2021| VTV4,People & Blogs,2021-04-30T03:10:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,1,1923,3,Программы на русском языке - 29/04/2021| VTV4,People & Blogs,2021-04-30T03:05:09Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,2,742,0,Cập nhật thông tin kiểm tra phòng chống COVID-19 | VTV4,People & Blogs,2021-04-30T01:53:58Z,"['vietnam', 'vtv', 'vtv4', 'travel', 'covid', 'covid19', 'corona', 'dịch bệnh', 'dương tính', 'phòng chống', 'dịch']"
27,6,7190,3,Bản tin thời sự tiếng Việt 21h - 29/04/2021| VTV4,People & Blogs,2021-04-29T15:23:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
174,14,16871,26,PTT Vũ Đức Đam: COVID-19: Việt Nam phải chuẩn bị cho tình huống xấu | VTV4,People & Blogs,2021-04-29T14:16:19Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
55,5,12939,2,Dịch COVID-19 lan rộng tại Lào và Thái Lan | VTV4,People & Blogs,2021-04-29T14:05:58Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
244,29,61328,52,"""Chảo lửa"" COVID-19 ""thiêu đốt"" Ấn Độ: Lời cảnh tỉnh cho suy nghĩ ""dịch đã qua"" | VTV4",People & Blogs,2021-04-29T13:59:37Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,1,2131,2,今日越南 - 29/04/2021| VTV4,People & Blogs,2021-04-29T13:25:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,1,2725,2,Người Việt bốn phương - 29/04/2021| VTV4,People & Blogs,2021-04-29T12:54:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,2,2008,0,VTV News 15h - 29/04/2021| VTV4,People & Blogs,2021-04-29T10:11:57Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
24,2,3742,2,Ngày 30/4/1975 - Những cảm xúc bằng thơ | VTV4,People & Blogs,2021-04-29T09:00:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,1,2306,1,Việt Nam đảm bảo quyền con người trong đại dịch Covid-19 | VTV4,People & Blogs,2021-04-29T07:45:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
30,4,7896,0,Bản tin thời sự tiếng Việt 12h - 29/04/2021| VTV4,People & Blogs,2021-04-29T06:27:37Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,0,2113,0,Chủ tịch Quốc hội làm việc với các Ủy ban của Quốc hội | VTV4,People & Blogs,2021-04-29T06:06:37Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,1,3126,5,GS Đặng Văn Ngữ: Câu chuyện hy sinh và kỷ vật đi B | VTV4,People & Blogs,2021-04-29T06:00:07Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,1013,1,Tăng cường phòng chống dịch sau khi có ca lây nhiễm từ các chuyên gia Ấn Độ | VTV4,People & Blogs,2021-04-29T05:00:10Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
27,1,6870,3,Việt Nam sát cánh cùng Ấn Độ trong phòng chống Covid-19 | VTV4,People & Blogs,2021-04-29T04:05:27Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,0,781,0,Le Journal - 29/04/2021 | VTV4,People & Blogs,2021-04-29T03:46:59Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,0,3981,0,VTV News 8h - 29/04/2021 | VTV4,People & Blogs,2021-04-29T03:41:47Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,2,1394,0,Программы на русском языке - 28/04/2021 | VTV4,People & Blogs,2021-04-29T02:02:22Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
23,4,6698,0,Bản tin thời sự tiếng Việt 21h - 28/04/2021| VTV4,People & Blogs,2021-04-28T15:06:09Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
10,1,1502,1,Doanh nghiệp Việt có thêm nguồn lực để vượt qua đại dịch | VTV4,People & Blogs,2021-04-28T14:00:06Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,1,767,0,今日越南 - 28/04/2021| VTV4,People & Blogs,2021-04-28T13:36:30Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
35,3,5366,4,"Đảm bảo quyền tự do tín ngưỡng, tôn giáo cho người nước ngoài tại Việt Nam | VTV4",People & Blogs,2021-04-28T13:00:08Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
14,3,3451,0,Người Việt bốn phương - 28/04/2021| VTV4,People & Blogs,2021-04-28T12:30:20Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
15,1,910,0,VTV News 15h - 28/04/2021| VTV4,People & Blogs,2021-04-28T12:28:20Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
179,11,24001,9,Hội đồng Bảo an Liên Hợp Quốc thông qua nghị quyết Việt Nam đề xuất | VTV4,People & Blogs,2021-04-28T10:30:00Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
37,2,5519,9,Kiên quyết ngăn chặn nhập cảnh trái phép ở biên giới Tây Nam | VTV4,People & Blogs,2021-04-28T09:30:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
1493,114,288424,314,Chuẩn bị kịch bản 30.000 người mắc Covid-19 | VTV4,People & Blogs,2021-04-28T08:13:29Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
29,5,4621,0,Bản tin thời sự tiếng Việt 12h - 28/04/2021| VTV4,People & Blogs,2021-04-28T07:36:51Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
13,1,2850,0,VTV News 8h - 28/04/2021| VTV4,People & Blogs,2021-04-28T03:12:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,2,1622,0,Le Journal - 28/04/2021| VTV4,People & Blogs,2021-04-28T03:08:14Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,1,1883,1,Программы на русском языке - 27/04/2021| VTV4,People & Blogs,2021-04-28T03:01:18Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
32,2,9065,2,Bản tin thời sự tiếng Việt 21h - 27/04/2021 | VTV4,People & Blogs,2021-04-27T16:00:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,1,1306,0,今日越南 - 27/04/2021 | VTV4,People & Blogs,2021-04-27T15:09:29Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
4,1,1166,0,Người Việt bốn phương - 27/04/2021 | VTV4,People & Blogs,2021-04-27T15:01:35Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,0,1462,0,Nghệ thuật từ keo khô Resin | VTV4,People & Blogs,2021-04-27T15:00:34Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
2,1,423,0,"Singapore tái khởi động ""bong bóng du lịch"" với Hồng Kông| VTV4",People & Blogs,2021-04-27T14:00:22Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
11,0,1664,0,Xây dựng thương hiệu từ quyền sở hữu trí tuệ | VTV4,People & Blogs,2021-04-27T13:00:33Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,0,1586,5,TỔNG HỢP: Các vụ việc thương hiệu Việt suýt mất quyền sở hữu | VTV4,People & Blogs,2021-04-27T12:00:17Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
50,6,24919,0,Những biến chủng của virus Sars-CoV-2 | VTV4,People & Blogs,2021-04-27T11:00:02Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
67,11,31611,5,Campuchia cho phép bệnh viện tư điều trị bệnh nhân COVID-19 | VTV4,People & Blogs,2021-04-27T10:00:18Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
17,2,3291,2,VTV News 15h - 27/04/2021 | VTV4,People & Blogs,2021-04-27T09:52:08Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
7,1,1255,0,Câu chuyện những bà con vượt biên trở về với buôn làng | VTV4,People & Blogs,2021-04-27T09:00:31Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
9,0,923,1,Dự án nghìn tỷ nhằm giảm tác động của COVID-19 đến nhóm dân số dễ tổn thương | VTV4,People & Blogs,2021-04-27T08:00:08Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
15,3,5301,2,Bản tin thời sự tiếng Việt 12h - 27/04/2021 | VTV4,People & Blogs,2021-04-27T07:41:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
24,3,2616,5,Tiềm ẩn nguy cơ bùng dịch tại Đông Nam Á: Nguy hiểm đến từ sự chủ quan | VTV4,People & Blogs,2021-04-27T06:58:33Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
23,2,5393,9,Bằng mọi cách ngăn chặn vượt biên trái phép qua đường biển | VTV4,People & Blogs,2021-04-27T06:02:45Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,1,1331,0,VTV News 8h - 27/04/2021 | VTV4,People & Blogs,2021-04-27T05:21:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
5,2,1153,0,Le Journal - 27/04/2021 | VTV4,People & Blogs,2021-04-27T05:20:05Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
6,0,1039,0,Программы на русском языке - 26/04/2021 | VTV4,People & Blogs,2021-04-27T02:34:14Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
26,5,8926,2,Bản tin thời sự tiếng Việt 21h - 26/04/2021| VTV4,People & Blogs,2021-04-26T15:05:10Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
19,2,1161,7,今日越南 - 26/04/2021| VTV4,People & Blogs,2021-04-26T14:52:24Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
12,1,1296,1,Tín đồ cà phê hội ngộ trong xu hướng pha chế tại nhà | VTV4,People & Blogs,2021-04-26T14:00:03Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
8,0,2131,0,Người Việt bốn phương - 26/04/2021| VTV4,People & Blogs,2021-04-26T13:39:50Z,"['vietnam', 'vtv', 'vtv4', 'travel']"
